time	delta	theta	lowAlpha	highAlpha	lowBeta	highBeta	lowGamma	midGamma	blinkSt	attention	meditation	timeline
6462	12193	5865	918	3133	15964	11076	18952	6937	0	55	60	1
6473	6132	5992	8069	7707	4652	4075	12603	4034	0	54	59	1
6483	6132	5992	8069	7707	4652	4075	12603	4034	0	54	59	1
6493	13799	19139	1907	942	16434	16100	3173	19924	0	53	59	1
6503	13799	19139	1907	942	16434	16100	3173	19924	0	53	59	1
6513	7487	3099	16754	17457	17183	11715	10808	7779	0	52	58	1
6523	7487	3099	16754	17457	17183	11715	10808	7779	0	52	58	1
6533	10384	12271	12246	13918	11979	15247	9252	12122	0	51	57	1
6543	10384	12271	12246	13918	11979	15247	9252	12122	0	51	57	1
6553	7346	7998	12642	3454	13280	8095	3499	8700	0	50	56	1
6563	7346	7998	12642	3454	13280	8095	3499	8700	0	50	56	1
6573	13331	3545	9764	19702	8831	285	3866	11595	0	49	55	1
6583	13331	3545	9764	19702	8831	285	3866	11595	0	49	55	1
6593	4050	4230	13423	5529	14784	14856	14168	17625	0	48	54	1
6603	923	11724	11722	15897	16954	4117	253	6085	0	47	53	1
6613	923	11724	11722	15897	16954	4117	253	6085	0	47	53	1
6623	1011	3291	344	4075	17608	11068	7136	19198	0	46	52	1
6633	1011	3291	344	4075	17608	11068	7136	19198	0	46	52	1
6643	7159	11908	9462	3035	17925	17045	2207	6248	0	46	51	1
6653	7159	11908	9462	3035	17925	17045	2207	6248	0	46	51	1
6663	6277	436	19362	6128	6370	3791	17562	13687	0	46	50	1
6673	6277	436	19362	6128	6370	3791	17562	13687	0	46	50	1
6683	11820	16319	15572	6051	5564	12736	17531	11410	0	45	50	1
6693	5696	17242	17378	1694	4556	9322	10324	15408	0	45	49	1
6703	5696	17242	17378	1694	4556	9322	10324	15408	0	45	49	1
6713	9111	13514	5189	2195	8973	11842	3806	3737	0	44	49	1
6723	9111	13514	5189	2195	8973	11842	3806	3737	0	44	49	1
6733	10702	17250	3216	16761	10362	601	1811	3669	0	44	49	1
6743	10702	17250	3216	16761	10362	601	1811	3669	0	44	49	1
6753	9034	4147	4005	9645	9694	3631	14336	13445	0	44	49	1
6763	9034	4147	4005	9645	9694	3631	14336	13445	0	44	49	1
6773	7927	15287	16296	8484	2378	5191	3325	14681	0	45	50	1
6783	7927	15287	16296	8484	2378	5191	3325	14681	0	45	50	1
6793	17661	17040	5721	14212	17526	16075	6598	2768	0	46	50	1
6803	17661	17040	5721	14212	17526	16075	6598	2768	0	46	50	1
6813	6155	3489	3972	4708	9627	10492	6103	10525	0	48	50	1
6823	6155	3489	3972	4708	9627	10492	6103	10525	0	48	50	1
6833	16937	6616	16688	7158	18479	1678	2112	8311	0	50	51	1
6843	16937	6616	16688	7158	18479	1678	2112	8311	0	50	51	1
6853	5715	3136	7403	4420	19856	14871	9307	11093	0	51	51	1
6863	6873	18591	197	9172	629	4226	4725	2035	0	53	51	1
6873	6873	18591	197	9172	629	4226	4725	2035	0	53	51	1
6883	674	14000	8956	108	5263	19433	10922	4722	0	54	51	1
6893	674	14000	8956	108	5263	19433	10922	4722	0	54	51	1
6903	541	17304	17605	706	13516	19697	10618	703	0	55	52	1
6913	541	17304	17605	706	13516	19697	10618	703	0	55	52	1
6923	15099	1685	944	720	4517	13213	17247	1793	0	55	52	1
6933	15099	1685	944	720	4517	13213	17247	1793	0	55	52	1
6943	13052	5490	2541	12755	14630	1573	19487	19468	0	56	51	1
6953	13052	5490	2541	12755	14630	1573	19487	19468	0	56	51	1
6963	6764	8254	7452	6445	5544	8355	7570	17495	0	56	51	1
6973	13430	12362	17136	9646	10101	16843	1559	17807	0	56	51	1
6983	13430	12362	17136	9646	10101	16843	1559	17807	0	56	51	1
6993	16590	14848	11543	10734	778	16681	8032	13255	0	56	51	1
7003	16590	14848	11543	10734	778	16681	8032	13255	0	56	51	1
7013	1953	12015	256	293	7224	3553	14148	19122	0	56	50	1
7023	1953	12015	256	293	7224	3553	14148	19122	0	56	50	1
7033	1953	12015	256	293	7224	3553	14148	19122	0	56	50	1
7043	200	10907	5710	16115	4388	17070	4884	14906	0	56	50	1
7053	200	10907	5710	16115	4388	17070	4884	14906	0	56	50	1
7063	200	10907	5710	16115	4388	17070	4884	14906	0	56	50	1
7073	2585	14662	2195	3705	7196	16524	2908	6043	0	56	50	1
7083	2585	14662	2195	3705	7196	16524	2908	6043	0	56	50	1
7093	4607	2055	11985	19502	16078	13379	779	10864	0	56	49	1
7103	4607	2055	11985	19502	16078	13379	779	10864	0	56	49	1
7113	6356	6453	17116	12085	744	4091	4777	19693	0	56	49	1
7123	6356	6453	17116	12085	744	4091	4777	19693	0	56	49	1
7133	11559	7655	15305	19524	3226	16678	7467	13440	0	57	49	1
7143	11559	7655	15305	19524	3226	16678	7467	13440	0	57	49	1
7153	11559	7655	15305	19524	3226	16678	7467	13440	0	57	49	1
7163	13571	1474	19761	11888	2540	3586	1570	12622	0	58	50	1
7173	13571	1474	19761	11888	2540	3586	1570	12622	0	58	50	1
7183	3377	10036	13044	15408	17946	37	17151	2633	0	59	50	1
7193	3377	10036	13044	15408	17946	37	17151	2633	0	59	50	1
7203	2443	10247	12816	11582	18645	19551	1702	8605	0	60	50	1
7213	2443	10247	12816	11582	18645	19551	1702	8605	0	60	50	1
7223	17259	19	13185	11192	3887	8194	11458	19687	0	62	51	1
7233	17259	19	13185	11192	3887	8194	11458	19687	0	62	51	1
7243	14478	16525	2697	11641	19067	15355	6349	7161	0	63	51	1
7253	11040	11709	15596	14507	6764	9930	19210	5739	0	65	52	1
7267	11040	11709	15596	14507	6764	9930	19210	5739	0	65	52	1
7277	9655	15932	6360	3087	10857	1765	17309	16023	0	66	53	1
7287	9655	15932	6360	3087	10857	1765	17309	16023	0	66	53	1
7297	9655	15932	6360	3087	10857	1765	17309	16023	0	66	53	1
7307	14943	14606	8890	1828	2828	7566	14248	9729	0	68	53	1
7317	14943	14606	8890	1828	2828	7566	14248	9729	0	68	53	1
7327	14943	14606	8890	1828	2828	7566	14248	9729	0	68	53	1
7337	1272	17838	8859	10874	2790	4000	4884	18113	0	70	54	1
7347	1272	17838	8859	10874	2790	4000	4884	18113	0	70	54	1
7357	11495	5882	6681	16586	19426	9575	10136	15885	0	71	55	1
7367	11495	5882	6681	16586	19426	9575	10136	15885	0	71	55	1
7377	11495	5882	6681	16586	19426	9575	10136	15885	0	71	55	1
7387	8275	7827	8323	1311	5636	7292	7050	6949	0	73	55	1
7397	8275	7827	8323	1311	5636	7292	7050	6949	0	73	55	1
7407	8275	7827	8323	1311	5636	7292	7050	6949	0	73	55	1
7417	14068	18512	15387	4036	18911	2227	2060	9818	0	74	55	1
7427	14068	18512	15387	4036	18911	2227	2060	9818	0	74	55	1
7437	1491	1506	10845	16204	17860	2778	2120	3121	0	75	56	1
7447	1491	1506	10845	16204	17860	2778	2120	3121	0	75	56	1
7458	1491	1506	10845	16204	17860	2778	2120	3121	0	75	56	1
7468	15209	19119	4015	17249	8102	13619	6104	1301	0	75	56	1
7478	15209	19119	4015	17249	8102	13619	6104	1301	0	75	56	1
7488	3790	10034	3674	16767	17114	10646	6603	2259	0	74	56	1
7498	3790	10034	3674	16767	17114	10646	6603	2259	0	74	56	1
7508	3790	10034	3674	16767	17114	10646	6603	2259	0	74	56	1
7518	19144	4522	5621	5534	18517	5152	15199	17355	0	72	55	1
7528	19144	4522	5621	5534	18517	5152	15199	17355	0	72	55	1
7538	19144	4522	5621	5534	18517	5152	15199	17355	0	72	55	1
7548	17320	15166	11968	15301	12924	2803	5555	15583	0	70	55	1
7558	17320	15166	11968	15301	12924	2803	5555	15583	0	70	55	1
7568	8003	1020	5435	11737	8217	1300	6359	11391	0	68	55	1
7578	8003	1020	5435	11737	8217	1300	6359	11391	0	68	55	1
7588	8003	1020	5435	11737	8217	1300	6359	11391	0	68	55	1
7598	1029	12667	9154	6820	16490	11722	13400	4779	0	66	54	1
7611	1029	12667	9154	6820	16490	11722	13400	4779	0	66	54	1
7622	3228	3417	1217	8393	18802	1304	4133	9870	0	65	54	1
7632	3228	3417	1217	8393	18802	1304	4133	9870	0	65	54	1
7642	3228	3417	1217	8393	18802	1304	4133	9870	0	65	54	1
7652	6848	2723	7999	5975	4639	14901	7008	5889	0	64	53	1
7662	6848	2723	7999	5975	4639	14901	7008	5889	0	64	53	1
7672	5736	13513	7860	12363	951	441	11916	4847	0	63	53	1
7682	5736	13513	7860	12363	951	441	11916	4847	0	63	53	1
7692	5736	13513	7860	12363	951	441	11916	4847	0	63	53	1
7702	4294	16934	13967	8070	10236	7712	13354	309	0	62	52	1
7712	4294	16934	13967	8070	10236	7712	13354	309	0	62	52	1
7722	4294	16934	13967	8070	10236	7712	13354	309	0	62	52	1
7732	1346	596	14090	8283	18526	14739	12322	16232	0	61	51	1
7742	1346	596	14090	8283	18526	14739	12322	16232	0	61	51	1
7752	6689	1103	9526	16284	13685	226	11610	4556	0	59	51	1
7762	6689	1103	9526	16284	13685	226	11610	4556	0	59	51	1
7772	6689	1103	9526	16284	13685	226	11610	4556	0	59	51	1
7782	15693	2211	12044	14955	11278	8810	11497	12556	0	58	50	1
7792	15693	2211	12044	14955	11278	8810	11497	12556	0	58	50	1
7802	4026	10851	10457	10525	16506	18077	10924	228	0	57	50	1
7812	4026	10851	10457	10525	16506	18077	10924	228	0	57	50	1
7822	4026	10851	10457	10525	16506	18077	10924	228	0	57	50	1
7832	6001	9518	687	13022	7507	7838	13485	6716	0	56	49	1
7842	6001	9518	687	13022	7507	7838	13485	6716	0	56	49	1
7852	17009	10437	8629	614	9432	9131	13293	5707	0	56	49	1
7862	17009	10437	8629	614	9432	9131	13293	5707	0	56	49	1
7872	17009	10437	8629	614	9432	9131	13293	5707	0	56	49	1
7882	17939	8695	7269	12216	13592	12243	6761	58	0	56	48	1
7892	17939	8695	7269	12216	13592	12243	6761	58	0	56	48	1
7902	17939	8695	7269	12216	13592	12243	6761	58	0	56	48	1
7912	14383	3149	2300	14181	8708	18856	3962	8620	0	55	48	1
7922	14383	3149	2300	14181	8708	18856	3962	8620	0	55	48	1
7932	14383	3149	2300	14181	8708	18856	3962	8620	0	55	48	1
7942	3938	2773	14185	5465	2126	16722	4416	11495	0	54	47	1
7952	3938	2773	14185	5465	2126	16722	4416	11495	0	54	47	1
7962	3938	2773	14185	5465	2126	16722	4416	11495	0	54	47	1
7972	7521	9056	19532	18657	9095	18272	10053	8166	0	53	47	1
7982	7521	9056	19532	18657	9095	18272	10053	8166	0	53	47	1
7992	15443	13577	17190	19119	7223	14958	13518	5011	0	52	47	1
8002	15443	13577	17190	19119	7223	14958	13518	5011	0	52	47	1
8012	15443	13577	17190	19119	6870	6105	4531	17614	0	51	46	1
8022	19397	17083	15411	3689	6870	6105	4531	17614	0	51	46	1
8032	19397	17083	15411	3689	6870	6105	4531	17614	0	51	46	1
8042	18870	15070	7391	9075	12486	7320	19765	16734	0	49	46	1
8052	18870	15070	7391	9075	12486	7320	19765	16734	0	49	46	1
8062	10172	14444	16300	15280	2501	17203	968	3357	0	48	46	1
8072	10172	14444	16300	15280	2501	17203	968	3357	0	48	46	1
8082	6624	4762	12672	2236	15132	2584	7324	3360	0	47	46	1
8092	6624	4762	12672	2236	15132	2584	7324	3360	0	47	46	1
8102	6624	4762	12672	2236	15132	2584	7324	3360	0	47	46	1
8112	4577	7152	14098	13809	18565	14343	7477	17238	0	46	46	1
8122	4577	7152	14098	13809	18565	14343	7477	17238	0	46	46	1
8132	8729	2062	1048	3996	4144	7449	5617	16550	0	45	45	1
8142	8729	2062	1048	3996	4144	7449	5617	16550	0	45	45	1
8152	254	19560	13324	7259	15126	16414	16244	15065	0	43	45	1
8162	12258	18395	18093	9953	15210	1403	12332	19149	0	42	45	1
8172	12258	18395	18093	9953	15210	1403	12332	19149	0	42	45	1
8182	4066	19602	19069	17525	13939	16559	13645	6008	0	40	45	1
8192	4066	19602	19069	17525	13939	16559	13645	6008	0	40	45	1
8202	7848	19773	4448	2508	6521	3308	5082	11993	0	39	44	1
8212	7848	19773	4448	2508	6521	3308	5082	11993	0	39	44	1
8222	5771	11747	4608	1255	19669	15594	8871	16957	0	38	44	1
8232	7212	3020	8379	11925	7117	18885	13030	6588	0	37	44	1
8242	7212	3020	8379	11925	7117	18885	13030	6588	0	37	44	1
8252	5318	6342	10599	7705	17425	10031	11659	3663	0	37	44	1
8262	5318	6342	10599	7705	17425	10031	11659	3663	0	37	44	1
8272	19606	5671	1135	12011	14089	9602	5366	15673	0	37	44	1
8282	19606	5671	1135	12011	14089	9602	5366	15673	0	37	44	1
8292	17314	18040	15716	19666	4011	13107	15880	16088	0	38	44	1
8302	17314	18040	15716	19666	4011	13107	15880	16088	0	38	44	1
8312	1115	3651	9014	15691	13437	7807	16698	7712	0	39	44	1
8322	1115	3651	9014	15691	13437	7807	16698	7712	0	39	44	1
8332	1115	3651	9014	15691	13437	7807	16698	7712	0	39	44	1
8342	9971	6678	19756	2721	12330	4479	8000	4123	0	40	45	1
8352	8919	12330	8341	14739	3533	16083	3352	15311	0	41	45	1
8362	8919	12330	8341	14739	3533	16083	3352	15311	0	41	45	1
8372	13828	7844	14154	16100	13712	12633	4106	11082	0	42	46	1
8382	13828	7844	14154	16100	13712	12633	4106	11082	0	42	46	1
8392	8122	1263	10145	17280	15020	7865	17441	17195	0	43	47	1
8402	8122	1263	10145	17280	15020	7865	17441	17195	0	43	47	1
8412	3866	11981	12082	15062	15480	14057	271	3382	0	44	48	1
8422	3866	11981	12082	15062	15480	14057	271	3382	0	44	48	1
8432	17337	5436	18607	989	18986	8201	107	10181	0	45	49	1
8442	18920	1485	8010	19490	17425	500	12109	14450	0	46	50	1
8452	18920	1485	8010	19490	17425	500	12109	14450	0	46	50	1
8462	9960	5965	18403	5841	12306	9861	13098	9454	0	47	51	1
8472	9960	5965	18403	5841	12306	9861	13098	9454	0	47	51	1
8482	5338	5724	14873	737	15813	15572	2932	10500	0	47	51	1
8497	5338	5724	14873	737	15813	15572	2932	10500	0	47	51	1
8507	17538	10963	12912	18442	1916	13989	16064	11816	0	48	52	1
8517	17538	10963	12912	18442	1916	13989	16064	11816	0	48	52	1
8527	17151	13461	13494	19675	19567	15371	10001	1797	0	48	53	1
8537	17151	13461	13494	19675	19567	15371	10001	1797	0	48	53	1
8547	16382	6494	1502	14166	648	15205	7222	17640	0	48	53	1
8557	16382	6494	1502	14166	648	15205	7222	17640	0	48	53	1
8567	16382	6494	1502	14166	648	15205	7222	17640	0	48	53	1
8577	19882	10985	13343	15463	13239	5751	12211	19290	0	48	54	1
8587	19882	10985	13343	15463	13239	5751	12211	19290	0	48	54	1
8597	5095	12104	996	7104	6709	14996	2982	1468	0	47	54	1
8607	8732	12783	5762	12676	16557	1254	12753	4297	0	47	55	1
8617	8732	12783	5762	12676	16557	1254	12753	4297	0	47	55	1
8627	8732	12783	5762	12676	16557	1254	12753	4297	0	47	55	1
8637	19127	13992	16417	15438	14468	924	18019	14397	0	46	55	1
8647	13476	15618	9032	3043	18679	19313	239	11100	0	45	55	1
8657	13476	15618	9032	3043	18679	19313	239	11100	0	45	55	1
8667	321	19420	14216	17174	16862	7245	8948	10563	0	44	56	1
8677	321	19420	14216	17174	16862	7245	8948	10563	0	44	56	1
8687	6670	2590	6939	10959	19928	3663	1831	2654	0	43	56	1
8697	8159	10248	2870	19173	16556	2545	13124	9111	0	43	56	1
8707	8159	10248	2870	19173	16556	2545	13124	9111	0	43	56	1
8717	15232	13262	11031	1693	11099	6225	14818	15159	0	43	56	1
8727	15232	13262	11031	1693	11099	6225	14818	15159	0	43	56	1
8737	13749	11254	4292	16958	19889	3799	4361	11688	0	43	56	1
8747	14467	8396	4683	3138	5012	8631	13198	4246	0	43	56	1
8757	14467	8396	4683	3138	5012	8631	13198	4246	0	43	56	1
8767	18944	7027	11042	7233	11831	15715	7434	13775	0	43	56	1
8777	18944	7027	11042	7233	11831	15715	7434	13775	0	43	56	1
8787	13287	8012	6561	17895	17057	5430	6420	10175	0	43	56	1
8797	13287	8012	6561	17895	17057	5430	6420	10175	0	43	56	1
8807	13287	8012	6561	17895	17057	5430	6420	10175	0	43	56	1
8817	17804	13295	6047	17512	6769	17832	3397	3704	0	42	56	1
8827	10605	12457	5128	14841	19795	3960	16704	13694	0	41	56	1
8837	10605	12457	5128	14841	19795	3960	16704	13694	0	41	56	1
8847	16236	17860	12327	14573	4180	5157	15050	1424	0	40	56	1
8857	16236	17860	12327	14573	4180	5157	15050	1424	0	40	56	1
8867	12910	18841	659	5001	9185	18378	8404	9912	0	39	56	1
8877	12910	18841	659	5001	9185	18378	8404	9912	0	39	56	1
8887	2107	12985	9541	9376	9408	12220	13253	8397	0	37	56	1
8897	2107	12985	9541	9376	9408	12220	13253	8397	0	37	56	1
8907	13036	12556	17702	3657	1495	13818	9174	19848	0	36	56	1
8917	13036	12556	17702	3657	1495	13818	9174	19848	0	36	56	1
8927	10467	2318	11240	13400	18055	6333	15289	8526	0	35	56	1
8937	10467	2318	11240	13400	18055	6333	15289	8526	0	35	56	1
8947	1585	14178	17751	18369	4637	19003	8926	4703	0	35	56	1
8957	8647	16876	15619	382	18065	6060	6548	12888	0	34	56	1
8967	8647	16876	15619	382	18065	6060	6548	12888	0	34	56	1
8977	11697	11331	5514	17925	3626	922	9219	18237	0	34	56	1
8987	11697	11331	5514	17925	3626	922	9219	18237	0	34	56	1
8997	17401	7334	17427	17236	18676	2024	6631	708	0	34	57	1
9007	17401	7334	17427	17236	18676	2024	6631	708	0	34	57	1
9017	17396	10110	2438	11281	7413	17967	17023	11655	0	34	57	1
9027	9013	6981	15541	19546	1047	11302	17486	3181	0	34	57	1
9037	9013	6981	15541	19546	1047	11302	17486	3181	0	34	57	1
9047	17386	19303	3946	3109	13422	17920	10478	11928	0	34	58	1
9057	17386	19303	3946	3109	13422	17920	10478	11928	0	34	58	1
9067	18011	4434	1362	652	14137	10827	6397	3973	0	35	58	1
9077	1311	397	18586	10061	277	13668	3061	17668	0	37	59	1
9087	1311	397	18586	10061	277	13668	3061	17668	0	37	59	1
9097	12643	9301	19252	14527	7642	4486	14545	2788	0	38	59	1
9107	12643	9301	19252	14527	7642	4486	14545	2788	0	38	59	1
9117	13397	16065	19196	17870	16979	11256	17912	495	0	40	60	1
9127	4330	15934	13517	17683	5352	6554	13605	9404	0	41	61	1
9137	4330	15934	13517	17683	5352	6554	13605	9404	0	41	61	1
9147	4344	1216	19587	4175	15345	6984	11502	3244	0	43	62	1
9157	4344	1216	19587	4175	15345	6984	11502	3244	0	43	62	1
9167	11574	17152	5354	14564	19009	3717	18990	16097	0	44	62	1
9177	11574	17152	5354	14564	19009	3717	18990	16097	0	44	62	1
9187	2932	12480	16305	1898	9841	10141	1650	6378	0	45	63	1
9197	6585	19074	2452	18051	14408	2577	18381	15382	0	47	64	1
9207	6585	19074	2452	18051	14408	2577	18381	15382	0	47	64	1
9217	11859	6936	7265	12180	6191	2290	17235	1135	0	49	65	1
9227	11859	6936	7265	12180	6191	2290	17235	1135	0	49	65	1
9237	2603	10429	18847	9301	12585	3097	14781	54	0	50	65	1
9247	2603	10429	18847	9301	12585	3097	14781	54	0	50	65	1
9257	15682	7833	7990	11918	5861	11060	9011	10990	0	52	66	1
9267	15682	7833	7990	11918	5861	11060	9011	10990	0	52	66	1
9277	18715	13149	15815	4966	15100	10787	14893	9130	0	53	67	1
9287	1170	19078	344	9239	9181	15705	14917	14656	0	54	68	1
